cmmcc_0,cmmcc_1,cmmcc_2,cmmcc_3,cmmcc_4,cmmcc_5,cmmcc_6,cmmcc_7,cmmcc_8,cmmcc_9,cmmcc_10,cmmcc_11,cmmcc_12,cmmcc_13,cmmcc_14,cmmcc_15,cmmcc_16,cmmcc_17,cmmcc_18,cmmcc_19,cmmcc_20,cmmcc_21,cmmcc_22,cmmcc_23,cmmcc_24,cmmcc_25,cmmcc_26,cmmcc_27,cmmcc_28,cmmcc_29,cmmcc_30,cmmcc_31,cmmcc_32,cmmcc_var_0,cmmcc_var_1,cmmcc_var_2,cmmcc_var_3,cmmcc_var_4,cmmcc_var_5,cmmcc_var_6,cmmcc_var_7,cmmcc_var_8,cmmcc_var_9,cmmcc_var_10,cmmcc_var_11,cmmcc_var_12,cmmcc_var_13,cmmcc_var_14,cmmcc_var_15,cmmcc_var_16,cmmcc_var_17,cmmcc_var_18,cmmcc_var_19,cmmcc_var_20,cmmcc_var_21,cmmcc_var_22,cmmcc_var_23,cmmcc_var_24,cmmcc_var_25,cmmcc_var_26,cmmcc_var_27,cmmcc_var_28,cmmcc_var_29,cmmcc_var_30,cmmcc_var_31,cmmcc_var_32,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta_21,delta_22,delta_23,delta_24,delta_25,delta_26,delta_27,delta_28,delta_29,delta_30,delta_31,delta_32,delta2_0,delta2_1,delta2_2,delta2_3,delta2_4,delta2_5,delta2_6,delta2_7,delta2_8,delta2_9,delta2_10,delta2_11,delta2_12,delta2_13,delta2_14,delta2_15,delta2_16,delta2_17,delta2_18,delta2_19,delta2_20,delta2_21,delta2_22,delta2_23,delta2_24,delta2_25,delta2_26,delta2_27,delta2_28,delta2_29,delta2_30,delta2_31,delta2_32,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,rmse,tempo,label
-0.394717441,8.615065545,-17.42419237,-107.8020485,49.84972775,-109.9275545,103.7485236,-87.36829495,49.25477194,-44.4639798,7.817645685,10.01033846,-17.20243393,3.164582439,-11.73063721,-3.154597523,-9.367126813,-3.093957019,2.673194394,4.745580079,1.118655161,3.304831934,-0.434076817,-0.439084393,1.422586925,-1.017605878,0.957777338,-4.760008473,-2.047671703,-3.091989128,4.81771226,-2.57579855,3.608336576,0.922717432,687.007407,1616.01187,2138.767926,1095.45714,1019.881252,870.4344051,548.3327735,494.1247159,645.3976259,884.7221429,750.8755306,593.4374691,591.9698927,349.8637549,311.8282717,182.876728,214.9419521,159.8089504,71.59635844,23.29353333,18.77595526,2.931365238,0.428542573,5.340117417,30.2170934,27.44805255,31.85444175,49.68205343,35.84658388,39.63166954,51.3473409,37.19059561,2.514463366,2.514463366,2.514463366,2.514463366,2.514463366,1.374783574,5.205848436,7.026444988,-0.955873477,4.047263594,-4.479301741,3.735593452,-2.608362833,1.551128307,-0.842320955,0.473571382,1.781594217,1.115825858,1.556260516,0.815070686,0.724469704,-0.122807979,-0.454787982,-0.754886659,-0.577577364,-0.658912111,0.039425371,-0.091928269,0.22427183,0.22427183,0.22427183,0.22427183,0.22427183,6.126889536,6.126889536,6.126889536,6.126889536,6.126889536,0.796077969,-1.836845313,-4.227389865,1.251574876,-3.994866755,4.675357393,-4.290567611,2.023599519,-2.096848411,1.708133504,1.585822463,-0.062656195,0.583999695,-0.768645148,-0.714916802,-0.918444707,-0.429956121,0.145880778,-0.026384762,-0.095403262,0.021787937,0.394131717,0.229156938,0.52802057,0.52802057,0.52802057,0.52802057,0.52802057,0.477106065,0.251117915,0.273106247,0.425601333,0.419875801,0.452144355,0.361682355,0.379500061,0.244838074,0.27327925,0.386505038,0.392913014,-0.024270542,0.080560176,0.098314422,0.031696843,0.014319533,0.023635055,1410.023423,1512.304655,2765.96742,0.062958826,0.14278811,161.4990234,blues
-1.498867832,15.44023665,29.6797743,-62.82904437,31.24456747,-125.8935502,43.53522751,-117.81322,24.58049598,-61.07652914,-9.142566685,0.905968262,-25.02774315,6.948263865,-23.4248425,4.004619212,5.220214942,-3.183781674,2.658444806,-2.329786046,0.256564015,2.409241392,0.379532719,-0.771839583,-0.085076876,-5.135362787,0.265035228,-4.312408449,-0.547284765,-4.664521226,4.092636632,-2.490750285,-0.756833594,0.745840599,770.3653733,1495.557244,2041.068213,1449.304231,1272.060089,837.0771751,494.4629414,794.9185394,783.0382885,902.2520548,945.2539805,664.5602232,630.5439691,361.8521598,186.0182669,144.1095224,110.2648288,81.21273628,59.42065151,27.8996449,11.65614535,1.077287184,0.252667661,3.033696402,7.407563477,16.34206655,29.62902673,25.25825825,26.87625423,24.641609,26.83166081,21.8738349,-5.513275234,-5.513275234,-5.513275234,-5.513275234,-5.513275234,-6.984043155,-2.58799385,4.074299311,1.778173588,8.823227634,1.153503177,7.723662514,1.588001081,4.707658955,1.541451128,1.308275217,1.971354211,0.627625817,1.355967686,-0.414061942,-0.230068962,-0.213300464,-0.364245521,-0.390981565,-0.46621438,-0.630108809,0.051215155,0.096447681,0.209165011,0.209165011,0.209165011,0.209165011,0.209165011,4.171747724,4.171747724,4.171747724,4.171747724,4.171747724,3.882593736,5.483577562,2.413258894,3.40591458,-2.82807755,2.156634055,-4.724565417,2.299759149,-2.556928974,0.526532374,0.00610052,-1.327902655,0.035004221,-1.306545728,0.287776962,0.184650813,-0.539194668,-0.015577886,-0.324870644,0.163430917,0.164501836,0.535793324,0.229752998,0.111982338,0.111982338,0.111982338,0.111982338,0.111982338,0.374691486,0.362287432,0.43122521,0.560411334,0.692841649,0.638280988,0.591324925,0.564129591,0.517775059,0.49771899,0.433192313,0.44184643,0.017079047,-0.008739006,0.018496339,0.024734519,0.002948691,-0.002458451,1352.74271,1756.882097,2880.911092,0.043930585,0.06570574,161.4990234,blues
-0.547639008,15.92612259,16.0449357,-59.82572434,49.44380452,-149.1904636,81.78768495,-67.94834153,58.05084351,-10.76810831,35.62129531,-1.892183174,-4.794512404,25.13181453,-35.43695076,-22.6570253,-14.07567922,-3.450321049,1.822779791,5.88153222,2.785550556,2.228585688,-0.628680029,-0.565810897,0.696550506,-3.170190028,4.39331616,-1.260832629,-0.571456021,0.40604177,0.873816073,-5.823313083,-0.398412976,0.470645651,420.9550576,1262.305031,730.7868364,885.575357,1707.827251,1563.334296,772.10792,457.0386829,696.9177699,887.040358,399.4709553,633.6234881,334.1554675,372.419392,304.3212222,170.0805174,240.2728378,87.22487791,55.39640337,31.3060192,11.86726796,1.195514309,0.350246793,6.259526495,13.49159058,27.1535464,30.73816743,41.77437214,29.87557579,31.06389257,25.15001635,35.43363703,0.414854948,0.414854948,0.414854948,0.414854948,0.414854948,0.588990764,5.39890811,7.389575105,3.163150461,9.120421486,-5.107881022,-1.131901332,-7.321088939,-3.199864952,-3.436994153,0.252395642,1.104926171,1.600502711,4.282403812,2.350440657,0.986443053,-0.309451343,-0.397423633,-0.553641391,-0.2742778,-0.080196358,0.138314779,-0.305175344,-0.295189148,-0.295189148,-0.295189148,-0.295189148,-0.295189148,6.55340332,6.55340332,6.55340332,6.55340332,6.55340332,5.277405483,4.649667629,-1.885855604,-1.232700029,-8.123441479,0.162020062,-6.449727961,1.50794464,0.282241432,3.958150876,2.624032279,2.50020419,2.05420143,-2.468185922,-2.033264731,-1.311394678,-0.630959483,0.32354914,0.427114524,0.190980162,0.1230689,-0.016870711,-0.401611881,-0.153210311,-0.153210311,-0.153210311,-0.153210311,-0.153210311,0.452592224,0.302180976,0.258103788,0.241460368,0.23991932,0.313723087,0.33325088,0.244500205,0.239455387,0.34249261,0.468379557,0.654938519,0.017660638,-0.027395268,0.04753012,-0.031118603,-0.027249664,-0.000726368,1360.685602,1567.299469,2738.830255,0.069095007,0.118989594,92.28515625,blues
-0.654406627,15.4247391,38.10881393,-54.25259274,29.98618689,-108.4985683,66.88988152,-54.15130145,66.32368071,-21.64405272,32.0163314,-4.031149378,-18.91755162,36.1003271,-24.08187014,-13.00738961,-5.918738272,-10.43406586,0.991455699,-2.693937703,6.24271271,1.644185717,-0.360317026,-0.529931354,1.735537311,-3.371476089,6.539555546,-2.554629993,2.905599331,-2.426718849,0.716610017,-7.63956072,-1.447210516,0.281604839,261.6101294,992.9166183,734.5561877,972.7543698,1266.058792,1210.877637,1070.303277,505.800811,587.9434427,773.9953818,701.8418187,657.3319033,295.6324467,426.1529104,337.8198262,201.3621333,186.3400824,121.7684764,76.62250291,25.67256572,10.77680783,1.601121871,0.374846191,4.354840484,10.09331547,17.88981733,21.47730529,28.07649802,27.88656005,24.99000555,30.39557086,30.43432772,1.041673121,1.041673121,1.041673121,1.041673121,1.041673121,-0.442071495,3.341299074,6.33531729,1.342457521,6.448437285,-4.100028038,-0.701435476,-5.58541022,-1.534701009,-2.773639038,-0.163829756,0.616303972,-0.32189532,2.848399476,1.599880949,1.03273473,0.470126448,0.149521939,-0.108128499,-0.249778337,-0.095520804,0.02957193,-0.553995685,-0.617553752,-0.617553752,-0.617553752,-0.617553752,-0.617553752,6.265606438,6.265606438,6.265606438,6.265606438,6.265606438,4.214710039,4.521642351,-2.896949592,-2.828979509,-5.335030281,1.058810115,-3.988002467,2.637397431,-1.234225602,2.40413272,0.543382977,1.256606191,2.92213852,-1.218979474,-0.912946844,-0.662197375,-1.027185524,0.200970637,-0.122177083,0.50207554,-0.113992462,-0.16860768,-0.594524286,-0.217494563,-0.217494563,-0.217494563,-0.217494563,-0.217494563,0.432164639,0.24180609,0.20914042,0.20556365,0.205873415,0.252861828,0.265191644,0.235985845,0.342293441,0.515599549,0.580140173,0.684427321,0.024322689,-0.026519975,0.03398274,-0.017680657,-0.026552155,0.004242764,1324.527825,1827.850132,2711.484919,0.051401703,0.113129914,107.6660156,blues
-1.425315661,22.02946079,49.75374088,-36.06791853,61.46549494,-91.89452758,90.91105937,-42.16859154,76.73953421,-28.66825123,10.33699902,-11.15952349,-7.214784535,32.32475736,-29.58596862,-23.12793421,-10.80322115,-8.873301813,-0.766707166,-0.100570062,5.449922257,1.797474265,-0.331255401,-0.576871844,2.234786595,-2.883178662,3.262045743,-4.169292013,2.294132782,-3.298597183,0.061435979,-4.677045307,2.249116343,0.859613183,259.80499,2359.206228,1697.945328,749.4268543,1707.117556,991.6973237,652.5064985,710.6404664,637.1028444,936.8302576,465.493366,738.8305978,374.0504113,626.8073114,478.8247328,216.3515363,381.2024368,171.0631047,120.3018786,57.50579039,21.02349562,1.752944771,0.417551511,6.301167807,17.88878391,26.75218778,34.09653506,30.33711254,36.78094069,26.44529379,26.63495061,32.96623332,2.442554507,2.442554507,2.442554507,2.442554507,2.442554507,-1.743154161,-0.919899183,0.975485332,-3.002731434,3.30192015,-6.815132916,-2.306327426,-6.165195414,-0.509147806,-1.669762075,-0.000555417,0.42126667,0.651496376,3.884568281,2.486305472,1.330171146,0.437186544,-0.017290527,-0.493896353,-0.427386021,-0.311095041,-0.129363858,-0.411991595,-0.180913427,-0.180913427,-0.180913427,-0.180913427,-0.180913427,3.871336553,3.871336553,3.871336553,3.871336553,3.871336553,1.240147191,1.26536609,-4.030166555,-0.742223572,-3.381798187,3.381666437,-2.938023782,3.078186016,-1.733787277,1.530856752,1.277944166,2.552077942,2.914400461,-1.68025787,-1.650806364,-0.941838743,-0.944701697,-0.057618106,-0.153050477,0.413224288,-0.056503389,-0.035202371,-0.200543528,0.27513273,0.27513273,0.27513273,0.27513273,0.27513273,0.417936593,0.361504853,0.389936119,0.364679813,0.364870369,0.416484505,0.395233661,0.33307308,0.344586521,0.418971837,0.523806155,0.596912682,0.011733204,-0.013772675,0.026516664,-0.053359126,-0.021739342,-0.011409445,1171.967432,1705.37013,2344.98747,0.045036676,0.066998236,151.9990809,blues
-0.967775975,11.88306394,23.21276356,-54.25250304,52.19484084,-108.9873755,77.07322495,-65.02685116,61.43406264,-15.03227106,33.97306371,-5.409964892,-12.72453039,33.24378473,-35.63809064,-24.32159581,-7.273477708,-1.177896252,4.962795801,0.99583545,3.817452283,0.289370382,-0.708397524,-0.523880432,1.444978724,-4.128917017,4.586774489,-2.317897124,0.732689599,-3.761219331,0.913460264,-3.650268142,1.292780725,0.571778488,355.090629,1437.161405,1148.668812,1051.910712,1682.42978,1428.02823,852.0938983,599.6571198,594.5200759,960.8729258,603.6527928,668.159407,334.5491411,449.9810959,320.3387108,203.5449486,272.5888378,96.47954782,63.69587635,42.00968385,19.67779475,2.025928671,0.423465196,5.693362629,13.13096387,25.37748467,33.1276506,39.57629022,47.0574356,31.13651669,35.49074203,33.63228156,1.197727659,1.197727659,1.197727659,1.197727659,1.197727659,0.172204085,3.719014407,5.216264462,0.247483408,6.521735807,-4.912137243,-1.30901535,-6.721111579,-2.150982452,-2.500135682,0.636773848,1.229492588,0.823668457,3.965121046,1.944588197,0.413117025,-0.498713598,-0.373942343,-0.293836037,-0.21959243,-0.205422252,-0.047302398,-0.286979929,-0.132713267,-0.132713267,-0.132713267,-0.132713267,-0.132713267,4.8700059,4.8700059,4.8700059,4.8700059,4.8700059,3.118561058,3.515055997,-2.444379792,-0.97761726,-5.255759474,0.467711633,-5.887235042,2.241677913,0.277389103,3.820687671,1.691501524,1.763295308,2.090107089,-2.715237934,-1.977530695,-0.66524489,-0.359639239,0.479462274,0.109272645,0.286526519,-0.204045389,-0.051547484,-0.176015029,0.144788481,0.144788481,0.144788481,0.144788481,0.144788481,0.389675707,0.274120659,0.275644451,0.297944099,0.333099723,0.36171478,0.319126546,0.254443526,0.255521744,0.340906262,0.416907638,0.532937586,0.016854008,-0.007023684,0.025910183,-0.003167236,-0.020099039,-0.002609715,1420.438571,1731.176853,2930.23928,0.063701255,0.0806058,99.38401442,blues
-0.933874688,10.86687482,28.49545353,-49.99630348,55.2956791,-88.81627516,76.64802509,-61.10905239,65.61341195,-29.2705082,15.27892641,-1.154739023,-6.499801974,34.15474377,-35.31089934,-19.0652004,-6.130352049,-7.418838447,0.67393637,-4.438328827,4.613463389,1.604405349,-0.125463282,-0.86447818,0.074270682,-3.894838262,7.37888356,-1.193160847,3.03630213,-3.001156099,0.269988803,-4.67586088,1.717542489,0.619921422,298.3455277,1716.95412,1299.116778,1196.918548,1766.626197,1330.471274,1136.350268,664.916691,702.2070797,675.4298179,732.0052575,607.0365978,357.8752236,364.4458098,369.9303431,222.5476001,179.6345604,116.9434825,69.48078369,38.77971258,12.40963375,1.411663089,0.37849785,6.295375553,11.1527068,15.04820734,25.61650739,38.81687014,31.81719129,37.16663146,32.60007707,34.87394778,1.795775606,1.795775606,1.795775606,1.795775606,1.795775606,-0.834480144,0.960899431,3.056215342,-1.251616151,5.200245595,-4.635916132,-0.49209584,-5.370488356,-0.690886275,-2.161555046,-0.759662689,0.204831284,0.427162768,3.786978367,1.880059497,0.81542511,0.245096305,0.281716525,0.17463632,-0.0453835,-0.0381617,0.063291915,-0.286893226,-0.19659609,-0.19659609,-0.19659609,-0.19659609,-0.19659609,4.05213036,4.05213036,4.05213036,4.05213036,4.05213036,1.224211478,1.556953019,-2.575272871,0.487567401,-2.881243667,1.531387782,-4.757544826,2.286639523,-1.674924509,2.029008869,1.460023983,2.175603527,2.631035049,-1.978821414,-1.204384117,-0.597475862,-0.817115046,0.258821255,-0.080631994,0.51616396,-0.110560376,-0.235885269,-0.542741693,-0.130817659,-0.130817659,-0.130817659,-0.130817659,-0.130817659,0.276329488,0.223578677,0.20342204,0.315205544,0.450082093,0.34075585,0.360196382,0.457564652,0.524278581,0.580834031,0.416569561,0.322362244,0.034559999,-0.015669897,-0.004364369,0.082951514,0.018310203,0.007045992,1455.072634,1826.043338,3010.010389,0.061344061,0.081422575,103.359375,blues
-0.819910773,32.64862248,36.39675438,-52.71075705,63.57669673,-146.8516461,77.58753436,-55.1181241,66.98142505,-32.53444346,26.50339119,-7.223460942,-1.911057758,33.43179847,-16.40511245,-23.67785765,-10.82836826,-4.062577974,-5.929459608,2.34592173,1.584343622,2.903870976,-0.34878781,-0.960374216,0.605439608,-2.255627085,5.162296668,0.214581808,1.047796697,-1.917006434,1.852800603,-4.673088042,0.364204232,0.446635831,403.1272717,1021.893733,853.8631859,636.4277264,1143.408243,925.0447438,771.446814,729.4151862,619.6144125,514.703799,503.8715645,622.6603041,495.0088744,404.0254029,359.6765914,176.6942471,149.7592263,133.8334235,75.77854268,44.11854836,10.94915652,1.290171418,0.450047741,5.356071785,10.1583227,18.19361773,33.40840317,33.38275667,39.58589079,33.96036425,36.54487174,27.48619056,-0.064237092,-0.064237092,-0.064237092,-0.064237092,-0.064237092,-2.663035803,1.991641111,4.812626063,1.289148863,8.965821573,-3.713246711,-0.34800853,-5.497186061,-0.758511075,-3.25321719,-0.719828059,-0.645157322,-0.186614573,2.920073465,2.395922937,1.112685593,0.304779631,0.412338757,-0.119271154,-0.008118985,-0.136449784,0.154856334,-0.24243385,-0.282798412,-0.282798412,-0.282798412,-0.282798412,-0.282798412,6.286555189,6.286555189,6.286555189,6.286555189,6.286555189,4.603282059,4.332809749,-2.094845455,-0.073917998,-6.679308926,2.568305512,-4.616953659,1.495005778,-2.218705556,1.647767262,1.104151172,2.39854414,3.139488059,-0.85022201,-1.584182666,-0.848723023,-0.658753528,-0.139459858,0.278309597,0.215550341,-0.031271356,-0.129444503,-0.469721682,-0.150403619,-0.150403619,-0.150403619,-0.150403619,-0.150403619,0.358006358,0.263217539,0.220556065,0.272403359,0.367296129,0.334391505,0.386191845,0.475567967,0.543409407,0.618937433,0.473995298,0.415258944,0.030425273,-0.005087705,-0.012800213,0.047130121,0.006688057,0.012204212,1089.005344,1411.001637,2135.417611,0.048326249,0.09327623,161.4990234,blues
-1.070926539,9.106116579,43.7441227,-41.18725477,32.88628199,-83.65521582,77.68763887,-44.54481336,76.25641093,-20.67395537,5.473391978,-17.18795682,-30.24066606,33.57210557,-22.7411992,-2.124124366,1.885320205,-6.515815007,3.771746083,-6.467952431,4.254457838,0.674316228,-0.102578705,-0.521231419,1.371686714,-3.409887125,6.59288453,-2.60397636,2.850648542,-2.139351393,2.634810967,-5.14256408,-1.509260317,0.434591662,237.7723431,1029.729328,1282.082879,1049.095899,1494.707269,1181.224266,1049.779747,814.1364561,582.2209265,901.3986365,1003.212469,661.8526365,496.1077431,634.4291009,458.7447569,315.1817104,307.7142134,206.1780757,96.42011511,53.69226541,18.87854064,1.710837649,0.554360268,5.281236889,15.79019723,20.93181795,20.29302147,33.13125668,25.42791696,35.51933028,34.93067409,53.11613996,2.896260523,2.896260523,2.896260523,2.896260523,2.896260523,0.275046943,0.571793927,2.304830245,-2.894394184,2.150917748,-6.281212516,-0.908866843,-4.125066498,1.391591298,0.896093074,1.489465537,1.108242025,-0.956756942,1.72893236,0.255180821,0.255380598,0.212665648,0.224960997,0.262950718,-0.08246407,-0.022321347,0.16431722,-0.26495204,-0.402889019,-0.402889019,-0.402889019,-0.402889019,-0.402889019,5.087153578,5.087153578,5.087153578,5.087153578,5.087153578,2.154347307,1.509887696,-4.88637969,-3.708922856,-3.359878047,3.523268539,-0.585511212,5.395686502,-0.705749649,0.5194557,-1.443865353,-0.599473091,2.01812859,-1.198276056,-0.047500431,0.056247161,-0.584568028,0.379880425,-0.36222565,0.374260156,-0.138490914,-0.024074177,-0.421228175,-0.246573988,-0.246573988,-0.246573988,-0.246573988,-0.246573988,0.230201349,0.240591988,0.266079158,0.285686791,0.327308655,0.394061416,0.344511092,0.391925573,0.494678527,0.447626531,0.440881789,0.322385222,-0.035558293,0.003626957,-0.022122843,0.00420728,-0.012585388,-0.024196207,1537.491387,2053.965411,3495.331816,0.05614177,0.07967066,83.35433468,blues
-0.815005959,22.33371573,24.81426877,-67.08936252,52.04338153,-124.1395211,88.42097891,-56.08650273,66.35836958,-23.52652891,27.68023633,-6.455861414,4.824582082,31.60923288,-27.24015375,-17.6352306,-11.86041006,-10.03776078,-2.601667524,0.745933333,1.562494743,2.393899226,-0.489679475,-0.838024533,0.199025599,-3.609331119,5.850065087,-1.101249702,2.883298819,-1.097731908,-1.423980523,-4.960053717,1.544384169,0.51809051,522.5706575,1518.645009,708.8181726,1383.424117,1805.558146,1495.115394,826.704388,614.8375472,692.684268,881.034661,548.5507524,548.1100056,294.2699187,503.6380904,281.0170693,228.4600203,238.3029721,141.7772198,71.33312982,30.63963722,12.57720088,1.950969927,0.400699451,5.089367606,10.98443593,21.10893809,23.20917619,28.67568984,32.68823924,29.42920401,32.76345849,46.02351748,1.726601808,1.726601808,1.726601808,1.726601808,1.726601808,-0.00708932,3.980589426,5.810132398,1.254237833,7.213149581,-5.092570522,-0.659576869,-6.116281825,-1.984839014,-3.574796021,-1.023096891,-0.812730096,0.259461354,3.411979838,2.172141638,1.361814889,0.481595134,0.246371251,-0.097396279,0.078432534,0.021283325,0.056005026,-0.321678382,-0.220255116,-0.220255116,-0.220255116,-0.220255116,-0.220255116,6.283736109,6.283736109,6.283736109,6.283736109,6.283736109,3.647430555,2.562215846,-3.959721677,-0.485758165,-5.553930633,2.009425349,-4.931834067,1.537209812,-1.920892923,2.056874959,1.516287523,2.925774761,2.930885279,-1.278672966,-1.168406077,-1.001180811,-1.005013379,0.086932693,0.158796801,0.351238562,0.082065573,-0.27859913,-0.562135419,-0.144723346,-0.144723346,-0.144723346,-0.144723346,-0.144723346,0.241382927,0.232501984,0.203139335,0.304406196,0.361864239,0.20644033,0.228186846,0.354540586,0.476950169,0.583535254,0.379046261,0.266129434,0.034572566,-0.020110089,-0.026278866,0.084825658,0.023292638,0.018573368,1195.498131,1481.022638,2235.614453,0.058886039,0.09761591,123.046875,blues
-1.000912632,13.5338813,34.07058402,-57.00436614,32.97938125,-90.24165053,69.33581244,-58.35321023,62.11416945,-29.9480815,23.76883245,4.955999469,-14.5998453,29.1112468,-32.41506723,-14.49560946,-3.179701927,-5.017386909,6.183052638,-4.590864703,3.519828133,-1.013009495,-0.566070188,-0.954545885,-0.09605084,-4.298671496,6.259822493,-2.499523321,4.916398742,-4.018931959,-0.859866885,-4.30953764,2.014034231,0.396008061,174.2711773,840.6698276,792.3796992,744.3346014,1292.130535,878.6206254,737.3851149,715.4256662,748.5480441,695.9994986,592.6292053,793.5235586,388.9528261,307.3570803,261.1933961,195.5652222,125.618242,86.13438088,58.28987841,32.59961253,8.808876927,1.29859897,0.353623569,2.901229265,8.181172204,12.57990356,19.93321299,23.86464605,22.8566307,29.52248205,24.89726838,35.39852181,1.234870437,1.234870437,1.234870437,1.234870437,1.234870437,-0.935639198,2.168664406,5.559588519,0.542453542,5.231294975,-4.385568269,-0.473455468,-5.050510357,-0.630687743,-2.017164132,-0.24767775,0.967447025,0.274665083,3.027822839,1.12251133,0.24337895,-0.212928491,-0.099827255,0.174734066,0.190573345,0.12816059,0.024261705,-0.274922664,-0.122517426,-0.122517426,-0.122517426,-0.122517426,-0.122517426,5.224630682,5.224630682,5.224630682,5.224630682,5.224630682,2.601798696,3.007542221,-2.524208663,-1.230240562,-3.814656387,0.862470291,-4.502535344,2.426586259,-1.172215898,2.987651424,1.414672317,1.00989889,1.702308529,-2.153839752,-1.046998403,-0.332448415,-0.441192713,0.657041942,-0.123880708,0.556931421,-0.219957133,-0.266083342,-0.492532965,-0.080666253,-0.080666253,-0.080666253,-0.080666253,-0.080666253,0.318737596,0.259126127,0.283188313,0.38787967,0.511906326,0.330258191,0.351867288,0.446532667,0.416250795,0.387098223,0.402327597,0.438352287,0.039411844,-0.026897182,0.081783505,0.063761964,0.025040972,-0.015536668,1390.382814,1911.218378,3006.146736,0.052586342,0.07542555,135.9991776,blues
-0.885375642,30.90479312,50.11529499,-52.67363335,56.95566476,-112.0128006,69.27942579,-70.04396003,62.05193221,-35.62063817,10.2871411,-26.3087223,-9.163677001,28.83771317,-26.56618863,-14.91117959,5.130174193,1.091132401,0.586295743,0.746903908,2.323751829,1.958901228,-0.450061684,-0.799401316,0.870109876,-3.935115498,5.898876078,-0.57443655,2.679150512,-2.153097079,2.774785712,-3.680218539,0.599429724,0.584244773,540.9384057,1993.043442,928.4782981,941.51712,1501.521156,1194.870455,1011.291751,809.4223803,868.0044185,1082.211398,900.5231555,613.648646,298.1518744,507.6021855,318.9843964,277.0675824,192.5451112,139.8261592,76.1690133,39.04867576,13.49073156,1.632774885,0.430297482,4.42148121,12.34211127,16.2366972,28.34247353,36.07652284,28.77020114,44.82691891,30.24896285,52.32448717,-1.201798896,-1.201798896,-1.201798896,-1.201798896,-1.201798896,-4.211811765,-0.933204243,1.850181743,-1.515439659,6.062973853,-3.664279011,1.069044064,-3.068648005,2.279479256,0.470583205,1.894593739,0.533076138,0.098781036,2.485294617,0.719656654,-0.392876266,-0.418666219,0.025644611,-0.083797516,0.056395712,-0.026361015,0.263617709,-0.091082169,-0.13574785,-0.13574785,-0.13574785,-0.13574785,-0.13574785,4.640882536,4.640882536,4.640882536,4.640882536,4.640882536,3.742699457,3.962173051,-3.011888944,0.62478785,-3.581433401,2.881985231,-3.396114174,3.891535347,-1.078987634,0.984358932,-0.763133141,0.770023542,1.486839208,-2.055681597,-1.073473233,0.165555141,-0.303133041,0.266247124,0.188407798,0.366377904,-0.032929893,-0.054728216,-0.401617115,-0.192130871,-0.192130871,-0.192130871,-0.192130871,-0.192130871,0.329355299,0.267513782,0.288194239,0.335856944,0.454749286,0.590635717,0.528597057,0.521387279,0.554163992,0.530719101,0.429027319,0.357096195,-0.00329305,0.01915847,-0.041000806,0.031951143,-0.014182749,-0.002881726,1046.775127,1481.055847,1831.221564,0.047907452,0.1010843,99.38401442,blues
-0.663490563,27.84604112,39.01375566,-53.15498109,63.81617125,-109.0203619,93.44533548,-61.67357656,56.43002408,-32.67736703,16.32708019,-21.40018264,-8.189897331,30.76746539,-29.05230747,-16.11899761,3.634443741,1.529180994,0.52228839,2.481049885,1.34698493,1.301059869,-0.856365645,-0.479085157,1.341863735,-4.029216444,4.102688195,-0.710543554,1.522700749,-2.30751267,1.072722034,-4.804732343,1.279344838,0.602716626,526.4906839,1891.751876,888.3707089,761.0756803,1465.042764,1966.414893,1372.294119,604.4901207,864.7955373,815.6814731,765.6857539,621.57839,529.5374744,541.8070801,388.2336989,214.816094,265.5892467,126.1215726,99.14980634,43.92656445,13.80850411,2.013632765,0.367878748,5.195548731,13.21081216,19.00487038,29.32851156,27.47541307,34.26867744,38.93644768,37.38573237,44.24373111,0.21354974,0.21354974,0.21354974,0.21354974,0.21354974,-2.954214234,0.054343855,1.670376648,-2.506733961,4.911490909,-5.51050174,0.469066807,-3.33497234,1.474137378,-0.294480953,1.597861161,0.501427548,0.123669913,2.690348183,0.824261266,-0.318873609,-0.46497474,-0.116659786,-0.216026453,0.017267157,-0.083319722,0.098523585,-0.287443229,-0.170558745,-0.170558745,-0.170558745,-0.170558745,-0.170558745,3.778473737,3.778473737,3.778473737,3.778473737,3.778473737,2.074500902,2.207007896,-3.69560514,0.523329204,-3.274948903,3.882073014,-3.639821002,3.131139621,-0.897179493,1.517643149,-0.188957825,0.962589221,1.540772652,-2.293592064,-1.189048359,0.125810246,-0.232314655,0.217110675,0.239989994,0.23445473,-0.056217223,-0.081910315,-0.35015519,-0.019467841,-0.019467841,-0.019467841,-0.019467841,-0.019467841,0.431559652,0.349995136,0.302681208,0.351580232,0.378537714,0.526805103,0.42674613,0.39094013,0.396837354,0.439795315,0.358018219,0.321787834,-0.019425931,0.045043081,-0.066102713,0.029884442,-0.009722778,0.01973803,1155.869257,1497.936716,2169.632588,0.058569959,0.113379315,99.38401442,blues
